2022-06-03 00:12:19,595 - classification_train - INFO - Program started
2022-06-03 00:12:21,351 - classification_train - INFO - args - Namespace(accumulation_steps=1, basenet='vgg', batch_size=64, cuda=True, dataset='pets', dataset_root='D:\\data\\pet', depth=16, epochs=50, image_size=64, log_folder='D:\\PycharmProject\\TransferLearning-Pytorch-master\\log', log_name='classification_train', lr=0.001, num_classes=2, num_workers=0, pretrained=True, resume=None, save_folder='D:\\PycharmProject\\TransferLearning-Pytorch-master\\checkpoints', tensorboard=False, tensorboard_log='D:\\PycharmProject\\TransferLearning-Pytorch-master\\tensorboard')
2022-06-03 00:12:24,182 - classification_train - INFO - - epoch: 0,  iteration: 1, lr:0.001, top1 acc: 50.00% , loss: 2.070, (losses.avg): 2.069684 
2022-06-03 00:14:15,909 - classification_train - INFO - - epoch: 15,  iteration: 77, lr:0.001, top1 acc: 48.44% , loss: 0.825, (losses.avg): 2.815754 
2022-06-03 00:14:17,054 - classification_train - INFO - - epoch: 15,  iteration: 78, lr:0.001, top1 acc: 53.12% , loss: 0.698, (losses.avg): 2.787047 
2022-06-03 00:14:18,905 - classification_train - INFO - - epoch: 15,  iteration: 79, lr:0.001, top1 acc: 48.44% , loss: 0.888, (losses.avg): 2.761651 
2022-06-03 00:14:19,968 - classification_train - INFO - - epoch: 15,  iteration: 80, lr:0.001, top1 acc: 63.04% , loss: 0.923, (losses.avg): 2.744146 
2022-06-03 00:14:23,094 - classification_train - INFO - - epoch: 16,  iteration: 81, lr:0.001, top1 acc: 59.38% , loss: 0.681, (losses.avg): 2.717179 
2022-06-03 00:14:24,432 - classification_train - INFO - - epoch: 16,  iteration: 82, lr:0.001, top1 acc: 46.88% , loss: 0.718, (losses.avg): 2.691382 
2022-06-03 00:14:25,845 - classification_train - INFO - - epoch: 16,  iteration: 83, lr:0.001, top1 acc: 48.44% , loss: 1.000, (losses.avg): 2.669832 
2022-06-03 00:14:27,613 - classification_train - INFO - - epoch: 16,  iteration: 84, lr:0.001, top1 acc: 64.06% , loss: 0.675, (losses.avg): 2.644734 
2022-06-03 00:14:28,307 - classification_train - INFO - - epoch: 16,  iteration: 85, lr:0.001, top1 acc: 56.52% , loss: 0.664, (losses.avg): 2.626990 
2022-06-03 00:14:30,820 - classification_train - INFO - - epoch: 17,  iteration: 86, lr:0.001, top1 acc: 42.19% , loss: 0.711, (losses.avg): 2.603402 
2022-06-03 00:14:31,883 - classification_train - INFO - - epoch: 17,  iteration: 87, lr:0.001, top1 acc: 42.19% , loss: 1.019, (losses.avg): 2.584127 
2022-06-03 00:14:33,665 - classification_train - INFO - - epoch: 17,  iteration: 88, lr:0.001, top1 acc: 57.81% , loss: 0.723, (losses.avg): 2.561759 
2022-06-03 00:14:35,016 - classification_train - INFO - - epoch: 17,  iteration: 89, lr:0.001, top1 acc: 53.12% , loss: 0.730, (losses.avg): 2.540009 
2022-06-03 00:14:35,709 - classification_train - INFO - - epoch: 17,  iteration: 90, lr:0.001, top1 acc: 50.00% , loss: 0.832, (losses.avg): 2.525554 
2022-06-03 00:14:37,496 - classification_train - INFO - - epoch: 18,  iteration: 91, lr:0.001, top1 acc: 54.69% , loss: 1.255, (losses.avg): 2.510764 
2022-06-03 00:14:38,823 - classification_train - INFO - - epoch: 18,  iteration: 92, lr:0.001, top1 acc: 48.44% , loss: 0.680, (losses.avg): 2.489700 
2022-06-03 00:14:40,043 - classification_train - INFO - - epoch: 18,  iteration: 93, lr:0.001, top1 acc: 54.69% , loss: 0.651, (losses.avg): 2.468791 
2022-06-03 00:14:41,589 - classification_train - INFO - - epoch: 18,  iteration: 94, lr:0.001, top1 acc: 59.38% , loss: 0.673, (losses.avg): 2.448597 
2022-06-03 00:14:42,958 - classification_train - INFO - - epoch: 18,  iteration: 95, lr:0.001, top1 acc: 45.65% , loss: 0.741, (losses.avg): 2.434910 
2022-06-03 00:14:44,758 - classification_train - INFO - - epoch: 19,  iteration: 96, lr:0.001, top1 acc: 43.75% , loss: 0.851, (losses.avg): 2.417440 
2022-06-03 00:14:46,138 - classification_train - INFO - - epoch: 19,  iteration: 97, lr:0.001, top1 acc: 56.25% , loss: 0.734, (losses.avg): 2.399072 
2022-06-03 00:14:47,600 - classification_train - INFO - - epoch: 19,  iteration: 98, lr:0.001, top1 acc: 45.31% , loss: 0.703, (losses.avg): 2.380761 
2022-06-03 00:14:49,247 - classification_train - INFO - - epoch: 19,  iteration: 99, lr:0.001, top1 acc: 57.81% , loss: 0.742, (losses.avg): 2.363267 
2022-06-03 00:14:50,006 - classification_train - INFO - - epoch: 19,  iteration: 100, lr:0.001, top1 acc: 41.30% , loss: 0.853, (losses.avg): 2.351768 
2022-06-03 00:14:51,992 - classification_train - INFO - - epoch: 20,  iteration: 101, lr:0.001, top1 acc: 48.44% , loss: 0.685, (losses.avg): 2.334289 
2022-06-03 00:14:53,882 - classification_train - INFO - - epoch: 20,  iteration: 102, lr:0.001, top1 acc: 51.56% , loss: 0.694, (losses.avg): 2.317266 
2022-06-03 00:14:55,138 - classification_train - INFO - - epoch: 20,  iteration: 103, lr:0.001, top1 acc: 64.06% , loss: 0.784, (losses.avg): 2.301523 
2022-06-03 00:14:56,131 - classification_train - INFO - - epoch: 20,  iteration: 104, lr:0.001, top1 acc: 54.69% , loss: 0.790, (losses.avg): 2.286153 
2022-06-03 00:14:57,440 - classification_train - INFO - - epoch: 20,  iteration: 105, lr:0.001, top1 acc: 56.52% , loss: 0.751, (losses.avg): 2.275016 
2022-06-03 00:15:00,368 - classification_train - INFO - - epoch: 21,  iteration: 106, lr:0.001, top1 acc: 45.31% , loss: 0.896, (losses.avg): 2.261238 
2022-06-03 00:15:01,856 - classification_train - INFO - - epoch: 21,  iteration: 107, lr:0.001, top1 acc: 53.12% , loss: 0.813, (losses.avg): 2.246909 
2022-06-03 00:15:03,485 - classification_train - INFO - - epoch: 21,  iteration: 108, lr:0.001, top1 acc: 51.56% , loss: 0.728, (losses.avg): 2.232028 
2022-06-03 00:15:04,399 - classification_train - INFO - - epoch: 21,  iteration: 109, lr:0.001, top1 acc: 43.75% , loss: 0.702, (losses.avg): 2.217183 
2022-06-03 00:15:05,295 - classification_train - INFO - - epoch: 21,  iteration: 110, lr:0.001, top1 acc: 56.52% , loss: 0.674, (losses.avg): 2.206501 
2022-06-03 00:15:07,532 - classification_train - INFO - - epoch: 22,  iteration: 111, lr:0.001, top1 acc: 53.12% , loss: 0.841, (losses.avg): 2.193474 
2022-06-03 00:15:08,881 - classification_train - INFO - - epoch: 22,  iteration: 112, lr:0.001, top1 acc: 50.00% , loss: 0.687, (losses.avg): 2.179234 
2022-06-03 00:15:10,298 - classification_train - INFO - - epoch: 22,  iteration: 113, lr:0.001, top1 acc: 50.00% , loss: 0.763, (losses.avg): 2.165977 
2022-06-03 00:15:11,380 - classification_train - INFO - - epoch: 22,  iteration: 114, lr:0.001, top1 acc: 43.75% , loss: 0.799, (losses.avg): 2.153298 
2022-06-03 00:15:12,568 - classification_train - INFO - - epoch: 22,  iteration: 115, lr:0.001, top1 acc: 56.52% , loss: 0.711, (losses.avg): 2.143744 
2022-06-03 00:15:14,784 - classification_train - INFO - - epoch: 23,  iteration: 116, lr:0.001, top1 acc: 50.00% , loss: 0.749, (losses.avg): 2.131008 
2022-06-03 00:15:15,886 - classification_train - INFO - - epoch: 23,  iteration: 117, lr:0.001, top1 acc: 46.88% , loss: 0.731, (losses.avg): 2.118346 
2022-06-03 00:15:17,037 - classification_train - INFO - - epoch: 23,  iteration: 118, lr:0.001, top1 acc: 48.44% , loss: 0.708, (losses.avg): 2.105704 
2022-06-03 00:15:18,603 - classification_train - INFO - - epoch: 23,  iteration: 119, lr:0.001, top1 acc: 54.69% , loss: 0.995, (losses.avg): 2.095830 
2022-06-03 00:15:19,796 - classification_train - INFO - - epoch: 23,  iteration: 120, lr:0.001, top1 acc: 47.83% , loss: 1.006, (losses.avg): 2.088915 
2022-06-03 00:15:21,640 - classification_train - INFO - - epoch: 24,  iteration: 121, lr:0.001, top1 acc: 53.12% , loss: 0.743, (losses.avg): 2.077138 
2022-06-03 00:15:22,985 - classification_train - INFO - - epoch: 24,  iteration: 122, lr:0.001, top1 acc: 59.38% , loss: 0.728, (losses.avg): 2.065435 
2022-06-03 00:15:24,364 - classification_train - INFO - - epoch: 24,  iteration: 123, lr:0.001, top1 acc: 43.75% , loss: 0.768, (losses.avg): 2.054277 
2022-06-03 00:15:26,329 - classification_train - INFO - - epoch: 24,  iteration: 124, lr:0.001, top1 acc: 46.88% , loss: 0.679, (losses.avg): 2.042547 
2022-06-03 00:15:27,135 - classification_train - INFO - - epoch: 24,  iteration: 125, lr:0.001, top1 acc: 60.87% , loss: 0.641, (losses.avg): 2.034010 
2022-06-03 00:15:29,241 - classification_train - INFO - - epoch: 25,  iteration: 126, lr:0.001, top1 acc: 45.31% , loss: 0.881, (losses.avg): 2.024322 
2022-06-03 00:15:30,729 - classification_train - INFO - - epoch: 25,  iteration: 127, lr:0.001, top1 acc: 54.69% , loss: 0.697, (losses.avg): 2.013258 
2022-06-03 00:15:32,359 - classification_train - INFO - - epoch: 25,  iteration: 128, lr:0.001, top1 acc: 51.56% , loss: 0.683, (losses.avg): 2.002261 
2022-06-03 00:15:33,510 - classification_train - INFO - - epoch: 25,  iteration: 129, lr:0.001, top1 acc: 62.50% , loss: 0.634, (losses.avg): 1.991041 
2022-06-03 00:15:34,437 - classification_train - INFO - - epoch: 25,  iteration: 130, lr:0.001, top1 acc: 45.65% , loss: 1.241, (losses.avg): 1.986649 
2022-06-03 00:15:37,625 - classification_train - INFO - - epoch: 26,  iteration: 131, lr:0.001, top1 acc: 46.88% , loss: 0.781, (losses.avg): 1.976903 
2022-06-03 00:15:39,151 - classification_train - INFO - - epoch: 26,  iteration: 132, lr:0.001, top1 acc: 54.69% , loss: 0.669, (losses.avg): 1.966413 
2022-06-03 00:15:40,350 - classification_train - INFO - - epoch: 26,  iteration: 133, lr:0.001, top1 acc: 51.56% , loss: 0.729, (losses.avg): 1.956571 
2022-06-03 00:15:41,502 - classification_train - INFO - - epoch: 26,  iteration: 134, lr:0.001, top1 acc: 51.56% , loss: 0.665, (losses.avg): 1.946374 
2022-06-03 00:15:42,617 - classification_train - INFO - - epoch: 26,  iteration: 135, lr:0.001, top1 acc: 50.00% , loss: 0.801, (losses.avg): 1.939911 
2022-06-03 00:15:44,742 - classification_train - INFO - - epoch: 27,  iteration: 136, lr:0.001, top1 acc: 53.12% , loss: 0.857, (losses.avg): 1.931481 
2022-06-03 00:15:46,195 - classification_train - INFO - - epoch: 27,  iteration: 137, lr:0.001, top1 acc: 57.81% , loss: 0.678, (losses.avg): 1.921798 
2022-06-03 00:15:48,044 - classification_train - INFO - - epoch: 27,  iteration: 138, lr:0.001, top1 acc: 46.88% , loss: 0.861, (losses.avg): 1.913660 
2022-06-03 00:15:49,074 - classification_train - INFO - - epoch: 27,  iteration: 139, lr:0.001, top1 acc: 56.25% , loss: 0.663, (losses.avg): 1.904140 
2022-06-03 00:15:49,745 - classification_train - INFO - - epoch: 27,  iteration: 140, lr:0.001, top1 acc: 60.87% , loss: 0.665, (losses.avg): 1.897401 
2022-06-03 00:15:52,119 - classification_train - INFO - - epoch: 28,  iteration: 141, lr:0.001, top1 acc: 45.31% , loss: 0.722, (losses.avg): 1.888573 
2022-06-03 00:15:53,837 - classification_train - INFO - - epoch: 28,  iteration: 142, lr:0.001, top1 acc: 48.44% , loss: 0.714, (losses.avg): 1.879815 
2022-06-03 00:15:54,766 - classification_train - INFO - - epoch: 28,  iteration: 143, lr:0.001, top1 acc: 57.81% , loss: 0.813, (losses.avg): 1.871919 
2022-06-03 00:15:56,321 - classification_train - INFO - - epoch: 28,  iteration: 144, lr:0.001, top1 acc: 45.31% , loss: 0.764, (losses.avg): 1.863779 
2022-06-03 00:15:57,172 - classification_train - INFO - - epoch: 28,  iteration: 145, lr:0.001, top1 acc: 43.48% , loss: 0.855, (losses.avg): 1.858481 
2022-06-03 00:15:59,987 - classification_train - INFO - - epoch: 29,  iteration: 146, lr:0.001, top1 acc: 54.69% , loss: 0.748, (losses.avg): 1.850424 
2022-06-03 00:16:01,162 - classification_train - INFO - - epoch: 29,  iteration: 147, lr:0.001, top1 acc: 50.00% , loss: 0.716, (losses.avg): 1.842252 
2022-06-03 00:16:02,491 - classification_train - INFO - - epoch: 29,  iteration: 148, lr:0.001, top1 acc: 48.44% , loss: 0.688, (losses.avg): 1.834000 
2022-06-03 00:16:03,779 - classification_train - INFO - - epoch: 29,  iteration: 149, lr:0.001, top1 acc: 46.88% , loss: 0.688, (losses.avg): 1.825866 
2022-06-03 00:16:04,499 - classification_train - INFO - - epoch: 29,  iteration: 150, lr:0.001, top1 acc: 58.70% , loss: 0.689, (losses.avg): 1.820092 
2022-06-03 00:16:06,808 - classification_train - INFO - - epoch: 30,  iteration: 151, lr:0.001, top1 acc: 42.19% , loss: 0.687, (losses.avg): 1.812147 
2022-06-03 00:16:08,218 - classification_train - INFO - - epoch: 30,  iteration: 152, lr:0.001, top1 acc: 62.50% , loss: 0.648, (losses.avg): 1.804041 
2022-06-03 00:16:10,036 - classification_train - INFO - - epoch: 30,  iteration: 153, lr:0.001, top1 acc: 60.94% , loss: 0.673, (losses.avg): 1.796216 
2022-06-03 00:16:10,897 - classification_train - INFO - - epoch: 30,  iteration: 154, lr:0.001, top1 acc: 45.31% , loss: 0.729, (losses.avg): 1.788886 
2022-06-03 00:16:11,736 - classification_train - INFO - - epoch: 30,  iteration: 155, lr:0.001, top1 acc: 39.13% , loss: 0.795, (losses.avg): 1.784005 
2022-06-03 00:16:14,472 - classification_train - INFO - - epoch: 31,  iteration: 156, lr:0.001, top1 acc: 51.56% , loss: 0.743, (losses.avg): 1.776936 
2022-06-03 00:16:15,987 - classification_train - INFO - - epoch: 31,  iteration: 157, lr:0.001, top1 acc: 56.25% , loss: 0.671, (losses.avg): 1.769480 
2022-06-03 00:16:17,161 - classification_train - INFO - - epoch: 31,  iteration: 158, lr:0.001, top1 acc: 64.06% , loss: 0.640, (losses.avg): 1.761916 
2022-06-03 00:16:18,647 - classification_train - INFO - - epoch: 31,  iteration: 159, lr:0.001, top1 acc: 45.31% , loss: 0.688, (losses.avg): 1.754771 
2022-06-03 00:16:19,692 - classification_train - INFO - - epoch: 31,  iteration: 160, lr:0.001, top1 acc: 52.17% , loss: 0.991, (losses.avg): 1.751133 
2022-06-03 00:16:22,062 - classification_train - INFO - - epoch: 32,  iteration: 161, lr:0.001, top1 acc: 54.69% , loss: 0.716, (losses.avg): 1.744324 
2022-06-03 00:16:23,545 - classification_train - INFO - - epoch: 32,  iteration: 162, lr:0.001, top1 acc: 54.69% , loss: 0.672, (losses.avg): 1.737314 
